survey,LLM,language,persona,item,iteration,response,model_fullname,date,model_nation,API,temperature,llm_response,valid_response,prop_na,valid_item,valid_llm
mfq,qwen3-235b-a22b,Chinese,USA,11,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,12,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,13,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,14,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,2.4,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,15,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.4,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,16,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.25,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,17,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,18,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,19,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,20,0,2,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,2,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,21,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,22,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,23,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,24,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,2.3,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,25,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,26,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,27,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.6,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,28,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,29,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,30,0,2,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,2,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,31,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.35,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,32,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,33,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.2,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,34,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,35,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.35,TRUE,0,36,216
mfq,qwen3-235b-a22b,Chinese,USA,36,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,2.65,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,1,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,2,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3.35,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,3,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,4,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,5,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,6,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,7,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,8,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3.1,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,9,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,10,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,11,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,12,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,13,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,14,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,15,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,16,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,17,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.45,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,18,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,19,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,20,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3.75,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,21,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,22,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.65,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,23,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,24,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,2.35,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,25,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,26,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.75,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,27,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,28,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,29,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,30,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3.6,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,31,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,32,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,33,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3.3,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,34,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.6,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,35,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,none,36,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,1,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,2,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,3,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.55,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,4,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,5,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,6,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3.45,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,7,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,8,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3.6,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,9,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.7,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,10,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,11,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.35,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,12,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.55,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,13,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,14,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,15,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,16,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,17,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,18,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,19,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,20,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,21,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,22,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,23,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,24,0,2,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,2,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,25,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,26,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,27,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,28,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,29,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,30,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,31,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,32,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3.6,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,33,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,34,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.55,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,35,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.55,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,China,36,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,1,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,2,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,3,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.45,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,4,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,5,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,6,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,7,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,8,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,9,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,10,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,11,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,12,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3.45,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,13,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,14,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,15,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,16,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,17,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,18,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,19,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,20,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3.75,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,21,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,22,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,23,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,24,0,2,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,2,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,25,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,26,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.25,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,27,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.35,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,28,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,29,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.35,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,30,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,31,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,32,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,33,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,34,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,35,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen3-235b-a22b,English,USA,36,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,1,0,5,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,2,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,3,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3.5,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,4,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3.45,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,5,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,6,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,7,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4.45,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,8,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,9,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,10,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,11,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,12,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,13,0,5,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,14,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,15,0,5,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4.65,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,16,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3.2,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,17,0,5,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,18,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,19,0,5,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,20,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,21,0,5,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,22,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,23,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,24,0,2,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,2,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,25,0,5,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4.45,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,26,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,27,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,28,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,29,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,30,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,31,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,32,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3.75,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,33,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,34,0,5,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,35,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,none,36,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,1,0,5,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,2,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,3,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3.55,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,4,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,5,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,6,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,7,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,8,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,9,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,10,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,11,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,12,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,13,0,5,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,14,0,2,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,2.8,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,15,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,16,0,4,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,17,0,5,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,18,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,19,0,5,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,20,0,3,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,2.3,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,21,0,5,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,5,TRUE,0,36,216
mfq,qwen2.5-72b-instruct,Chinese,China,22,0,5,qwen2.5-72b-instruct,0029-06-20,China,dashscope,0.7,4.7,TRUE,0,36,216
