survey,LLM,language,persona,item,iteration,response,model_fullname,date,model_nation,API,temperature,llm_response,valid_response,prop_na,valid_item,valid_llm
wvs,qwen3-235b-a22b,English,China,189,0,1,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,China,190,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,China,191,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,China,192,0,1,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,China,193,0,6,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,6,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,China,194,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.65,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,China,195,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5.6,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,177,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,178,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3.9,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,179,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3.4,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,180,0,3,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3.1,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,181,0,1,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,182,0,8,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,8,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,183,0,5,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,5.05,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,184,0,6,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,6,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,185,0,7,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,7,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,186,0,7,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,7.15,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,187,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,188,0,7,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,6.8,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,189,0,1,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,190,0,1,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,191,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,3.6,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,192,0,1,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,193,0,6,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,6.8,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,194,0,4,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,4.05,TRUE,0,19,114
wvs,qwen3-235b-a22b,English,USA,195,0,6,qwen3-235b-a22b,2025-06-29,China,dashscope,0.7,6,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,177,0,3,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,3,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,178,0,3,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2.35,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,179,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,180,0,3,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2.5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,181,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,182,0,8,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,7.8,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,183,0,3,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,3,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,184,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,185,0,7,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,7,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,186,0,7,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,7,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,187,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,188,0,7,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,6.3,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,189,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,190,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,191,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,192,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,193,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,194,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,none,195,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,177,0,3,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,3,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,178,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,179,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,180,0,3,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2.65,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,181,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,182,0,7,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,7,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,183,0,3,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2.45,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,184,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,185,0,7,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,7,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,186,0,7,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,7,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,187,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,188,0,6,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,6.3,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,189,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,190,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2.3,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,191,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1.55,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,192,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,193,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,194,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,China,195,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,177,0,3,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,3,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,178,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,179,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,180,0,3,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2.6,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,181,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,182,0,8,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,8,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,183,0,3,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,3,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,184,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,185,0,7,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,7,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,186,0,7,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,7,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,187,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,188,0,7,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,7,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,189,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,190,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,191,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1.4,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,192,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,193,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,194,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,Chinese,USA,195,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,177,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,178,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2.25,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,179,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,180,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2.35,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,181,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,182,0,10,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,10,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,183,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,4.9,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,184,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,185,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,6.1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,186,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,187,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1.55,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,188,0,7,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,7,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,189,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,190,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,191,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,192,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,193,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,194,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2.25,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,none,195,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,177,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,178,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,179,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,180,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,181,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,182,0,7,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,7,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,183,0,3,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,3,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,184,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5.2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,185,0,7,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,6.8,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,186,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,187,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,188,0,7,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,7,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,189,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,190,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1.2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,191,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1.5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,192,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,193,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,194,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,China,195,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,4.4,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,177,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,178,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,179,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,180,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,181,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,182,0,10,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,10,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,183,0,3,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,3,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,184,0,7,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5.9,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,185,0,7,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,7,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,186,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,187,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,188,0,7,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,7,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,189,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,190,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,191,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1.3,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,192,0,1,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,1,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,193,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,194,0,2,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,2,TRUE,0,19,114
wvs,qwen2.5-72b-instruct,English,USA,195,0,5,qwen2.5-72b-instruct,2025-06-29,China,dashscope,0.7,5,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,177,0,2,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1.9,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,178,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1.15,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,179,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,180,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,181,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,182,0,7,kimi-latest-8k,2025-06-29,China,moonshot,0.3,6.95,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,183,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1.25,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,184,0,2,kimi-latest-8k,2025-06-29,China,moonshot,0.3,4.25,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,185,0,8,kimi-latest-8k,2025-06-29,China,moonshot,0.3,7.2,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,186,0,6,kimi-latest-8k,2025-06-29,China,moonshot,0.3,6.05,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,187,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,188,0,5,kimi-latest-8k,2025-06-29,China,moonshot,0.3,6.35,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,189,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,190,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1.1,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,191,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,192,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,193,0,3,kimi-latest-8k,2025-06-29,China,moonshot,0.3,2.55,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,194,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,none,195,0,5,kimi-latest-8k,2025-06-29,China,moonshot,0.3,4.5,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,177,0,2,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1.55,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,178,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,179,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,180,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,181,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,182,0,7,kimi-latest-8k,2025-06-29,China,moonshot,0.3,6.5,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,183,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,184,0,3,kimi-latest-8k,2025-06-29,China,moonshot,0.3,4,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,185,0,7,kimi-latest-8k,2025-06-29,China,moonshot,0.3,7,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,186,0,5,kimi-latest-8k,2025-06-29,China,moonshot,0.3,5.8,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,187,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,188,0,5,kimi-latest-8k,2025-06-29,China,moonshot,0.3,4.8,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,189,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,190,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,191,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,192,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,193,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1.75,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,194,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,China,195,0,6,kimi-latest-8k,2025-06-29,China,moonshot,0.3,6.8,TRUE,0,19,114
wvs,kimi-latest,Chinese,USA,177,0,2,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1.9,TRUE,0,19,114
wvs,kimi-latest,Chinese,USA,178,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1.1,TRUE,0,19,114
wvs,kimi-latest,Chinese,USA,179,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,USA,180,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1.1,TRUE,0,19,114
wvs,kimi-latest,Chinese,USA,181,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,USA,182,0,8,kimi-latest-8k,2025-06-29,China,moonshot,0.3,7.95,TRUE,0,19,114
wvs,kimi-latest,Chinese,USA,183,0,2,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1.5,TRUE,0,19,114
wvs,kimi-latest,Chinese,USA,184,0,7,kimi-latest-8k,2025-06-29,China,moonshot,0.3,6.65,TRUE,0,19,114
wvs,kimi-latest,Chinese,USA,185,0,7,kimi-latest-8k,2025-06-29,China,moonshot,0.3,7.35,TRUE,0,19,114
wvs,kimi-latest,Chinese,USA,186,0,7,kimi-latest-8k,2025-06-29,China,moonshot,0.3,7.05,TRUE,0,19,114
wvs,kimi-latest,Chinese,USA,187,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,USA,188,0,7,kimi-latest-8k,2025-06-29,China,moonshot,0.3,7,TRUE,0,19,114
wvs,kimi-latest,Chinese,USA,189,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
wvs,kimi-latest,Chinese,USA,190,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1.05,TRUE,0,19,114
wvs,kimi-latest,Chinese,USA,191,0,1,kimi-latest-8k,2025-06-29,China,moonshot,0.3,1,TRUE,0,19,114
